user_id,datetime
e524b348-0e44-4867-a0d4-81ea6e6b81c9,2024-04-19 17:34:09.575928
60fea3c0-9066-49ea-beb2-b055ab2b4ff9,2024-04-19 17:34:12.297289
ad676f50-c399-42bd-9e8a-b2feda1a7238,2024-04-19 17:34:15.554589
faac7a28-16cd-48ae-833d-09ea4ae49833,2024-04-19 17:34:50.734338
5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,2024-04-19 17:34:52.578746
0d9ff778-c1fe-4966-baa9-e35783893f39,2024-04-19 17:34:54.875674
f90e665a-2d98-4ab1-a6de-5ce1a5403861,2024-04-19 17:34:58.484484
636b1c8b-4934-4842-9642-5283b06d7e9f,2024-04-19 17:35:01.274767
301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,2024-04-19 17:35:03.937440
99352c97-a615-425e-8c20-6838d99297da,2024-04-19 17:35:06.782819
4b2569be-cd32-40aa-9cc4-9e13e55903de,2024-04-19 17:36:06.629619
cf51b9c2-7ff5-40f3-a752-0a9480fdd894,2024-04-19 17:36:18.309051
ce506c75-9d99-4d9d-b925-4f95384da3d0,2024-04-19 17:36:23.689531
32a58b0b-bb40-4c59-98c7-661fe7748d67,2024-04-19 17:36:29.884841
4503e76c-39a4-41e8-bbd4-0b91a9240aaa,2024-04-19 17:36:32.260290
b177b688-d7be-49cf-8b0b-84047bbfd3e9,2024-04-19 17:36:36.446775
4341cf2a-0952-459b-b895-9e25b8e230fe,2024-04-19 17:37:42.510083
e03b3ffe-81f4-4a48-9837-44ea86839840,2024-04-19 17:38:33.037651
6915145d-8404-412b-9481-1768b7863e3e,2024-04-19 17:38:57.987340
477b6e5c-ed43-44dd-8391-e790f22f240d,2024-04-19 17:39:03.931196
bf565a52-d853-4fdb-a36d-2b4420313ddd,2024-04-19 17:39:06.963524
63a28e63-51c2-46bb-baa3-87693efd4424,2024-04-19 17:39:10.707721
3cc21efc-4aba-47e5-9cf8-7915e25cabf2,2024-04-19 17:40:13.053044
dc9690fd-c8d0-46a3-844d-28842ee4af4f,2024-04-19 17:40:58.211187
847f245a-2b6b-445c-8129-81908932d218,2024-04-19 17:41:12.282773
9028f311-aa0f-442f-8a0e-67f7e55d8ecc,2024-04-19 17:41:19.736343
f46ebca2-6367-48eb-8d1c-dda7c58b57e9,2024-04-19 17:41:22.718402
67054eb5-41f1-4d11-aed8-465e8a5bafab,2024-04-19 17:41:26.508953
b96aa614-3d26-477b-920c-9aa2b7cae661,2024-04-19 17:41:30.120313
f56e3af2-356e-4916-878c-340eae3cef12,2024-04-19 17:42:24.462444
f66d1720-f703-4a91-83ac-954cba259df6,2024-04-19 17:42:26.956597
50f9355c-6b05-4e04-8e55-fb1af6461cd2,2024-04-19 17:42:37.608479
d812e8d2-e25b-4135-90b8-8893b29bb4d4,2024-04-19 17:42:54.720362
64d93c1a-1a53-4f12-8590-58cb738cd3b1,2024-04-19 17:42:56.917574
61ed2314-8e12-4316-8099-8d99363ac48e,2024-04-19 17:43:02.435129
c3728021-30dd-44a0-9585-edfa84506a97,2024-04-19 17:43:52.506482
f7913f48-8bed-4c54-95d8-968fc64606e3,2024-04-19 17:43:55.761887
e544ac1c-af6a-41b3-a16c-61ab3c1863cb,2024-04-19 17:43:58.564317
875b75ef-6331-423d-a96e-d364deafc0fa,2024-04-19 17:44:02.377853
b87444fd-94e3-454b-a381-e8b7a145359c,2024-04-19 17:44:04.714590
90be5909-0039-4170-a115-3dba964d3c70,2024-04-19 17:44:06.850074
c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,2024-04-19 17:44:11.539010
226c662f-b1b3-40bc-9bfc-4f49a80b9041,2024-04-19 17:44:14.509969
a2224154-cc34-4297-b74a-0266bb05a915,2024-04-19 17:44:29.545601
1e103917-1d29-424d-b5e1-924e0cdcd6dc,2024-04-19 17:44:49.660425
0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,2024-04-19 17:45:14.361912
a31b934a-63b0-4c08-a50e-f9ad0feaabd8,2024-04-19 17:45:41.280575
ced89e5e-7db0-4dd4-9508-d7090c818b66,2024-04-19 17:45:44.812288
59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,2024-04-19 17:45:47.273783
9de57089-8c87-44d2-bc3d-f64b32e79ff8,2024-04-19 17:45:49.841868
40b8a933-6b6f-4501-85be-f3aab0f3cac8,2024-04-19 17:46:22.446049
b542ca89-e19f-4f62-a46d-8034f956b019,2024-04-19 17:46:31.126827
0cb94071-a8ec-4885-8316-e0e4fbebec32,2024-04-19 17:47:00.347588
d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,2024-04-19 17:47:43.016806
48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,2024-04-19 17:47:45.891904
ce9c3ed2-1b0f-415d-9502-504ae224491a,2024-04-19 17:47:52.937173
fac56dec-f876-400b-921f-94012ed87d73,2024-04-19 17:47:55.012847
a5e1de79-b29f-4942-b74d-3cf6bf77682f,2024-04-19 17:47:57.261408
0e59353d-8c6d-4a18-876e-5f506a40036e,2024-04-19 17:48:39.134111
77fcbaa7-bf8a-4674-a82b-ab415827aba9,2024-04-19 17:48:44.973628
31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,2024-04-19 17:48:47.632959
9af32f95-5e33-4ee7-8f46-e5399bc10479,2024-04-19 17:48:51.394139
517fac56-4785-40b1-a43e-561275caae77,2024-04-19 17:49:00.593260
d6a7c304-337f-41ab-8d21-318c2955ba0b,2024-04-19 17:49:03.836627
3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,2024-04-19 17:49:07.153369
f10a183a-3ffd-4760-b446-acde1b8c0d8f,2024-04-19 17:49:09.600068
272f295e-c673-4c17-8172-b9342b9d1192,2024-04-19 17:49:15.310024
ce8c745e-28c5-4beb-b018-b808f27da611,2024-04-19 17:49:17.289068
c968fef9-5411-49d5-b6e1-d9a52add4ab8,2024-04-19 17:49:20.226802
49e1e7be-1021-43ae-9d66-985e4ab757b1,2024-04-19 17:50:12.645458
9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,2024-04-19 17:50:13.880856
979ad268-eca3-4d3f-854e-d244f73b1748,2024-04-19 17:50:17.619624
bde180ba-06a6-4f76-88e1-7c789e890ca4,2024-04-19 17:51:20.589490
9c9c9019-da1b-4dcf-afad-8596ed5c8027,2024-04-19 17:51:25.429597
9207b26d-79dc-41fc-b62c-67a6821132b9,2024-04-19 17:51:44.779683
25e69851-885b-4cd1-8c32-e29e604714ea,2024-04-19 17:51:49.266119
481bbf37-31d3-4ba1-bce1-3c478bfb86ed,2024-04-19 17:51:52.588665
1a024edc-e397-4508-958e-7051ae278650,2024-04-19 17:51:59.582730
dda733a2-2add-44a5-b888-81943923c2c6,2024-04-19 17:52:05.680760
1d4297fd-0875-41c6-bbdd-6c7d22c2411f,2024-04-19 17:52:08.217160
c50ac909-8d9c-4713-b3d2-6add8d3e4acc,2024-04-19 17:52:49.567470
71d0528a-188d-4aba-b7de-79ce11aba729,2024-04-19 17:52:51.894672
6f16696b-22a0-4f3c-b2ad-f6b9e0256775,2024-04-19 17:53:27.756138
7474c4b5-d72d-4213-ad48-c8376a66cf35,2024-04-19 17:53:48.701992
22a46d0d-eb76-4293-b4a0-6b8b7dd4f6d9,2024-04-19 17:54:03.069047
a64047ca-5098-4c23-a971-49fba9b3e4fe,2024-04-19 17:54:05.398764
7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,2024-04-19 17:54:07.944994
411be707-6301-45a6-ae69-0f567f369408,2024-04-19 17:54:44.268658
72ed9663-95da-45bc-b373-1e35fefcb456,2024-04-19 17:54:51.211547
72f607f4-67b9-459a-9712-76fa6ca47874,2024-04-19 17:54:55.345708
aad41422-3ccd-4920-a077-ea696e7cd61f,2024-04-19 17:54:59.010312
4af43656-b123-4a72-892b-7993a6355ed3,2024-04-19 17:55:06.827830
a1a61fdd-d404-4f70-a763-12c20c0264c2,2024-04-19 17:55:08.312795
3a90e6b3-bc9f-49a7-997f-e954943de83e,2024-04-19 17:55:11.326409
81c9f456-b5a2-4e28-ad69-eb7d89374d37,2024-04-19 17:55:25.574788
2b023cf1-bd37-42b6-b182-a63f314c0031,2024-04-19 17:55:27.231746
90756b5d-7ed2-4b15-9182-6ce392c05013,2024-04-19 17:57:05.341773
2e333d17-d22d-42c6-b7e2-57bd681b1415,2024-04-19 17:57:45.962258
5f47549a-4365-484f-9f7f-5a471b91c981,2024-04-19 17:58:05.997804
480db091-c8c1-4b44-9e50-e6d6740e7ed6,2024-04-19 17:58:08.497500
7b3f7524-f201-44df-a929-5b92eac9457b,2024-04-20 08:30:09.331003
2ad18754-2522-4fa9-af12-bccdf42d3905,2024-04-20 08:30:12.144020
2cb8f1f0-3c43-4893-bb57-57b9c10069f0,2024-04-20 08:30:16.903623
c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,2024-04-20 08:30:18.973714
4503e76c-39a4-41e8-bbd4-0b91a9240aaa,2024-04-20 08:30:25.630785
9c9c9019-da1b-4dcf-afad-8596ed5c8027,2024-04-20 08:30:37.963371
1a024edc-e397-4508-958e-7051ae278650,2024-04-20 08:30:40.387531
6c9ed69f-edc1-42b5-8cb4-6101676530be,2024-04-20 08:30:42.778801
594f8901-beb7-4f50-a523-0757c72b2504,2024-04-20 08:30:44.740803
818aab23-2383-4450-911e-88d07af57dd0,2024-04-20 08:30:46.678310
477b6e5c-ed43-44dd-8391-e790f22f240d,2024-04-20 08:30:48.939567
e5763aad-656b-44d6-ad74-93a40495a5b3,2024-04-20 08:30:53.366243
e69e0495-522a-4fcb-9da1-644601d99e2b,2024-04-20 08:30:56.528610
9477215e-7671-4b68-a759-6af870d1789d,2024-04-20 08:30:58.699050
bf565a52-d853-4fdb-a36d-2b4420313ddd,2024-04-20 08:31:03.778745
954ee6ef-741a-4199-882d-35b961f4453a,2024-04-20 08:31:10.579384
bde180ba-06a6-4f76-88e1-7c789e890ca4,2024-04-20 08:31:15.134354
b39567f7-fa3e-42a4-85cd-c81ea5bac858,2024-04-20 08:31:17.546835
63a28e63-51c2-46bb-baa3-87693efd4424,2024-04-20 08:31:20.560634
1e103917-1d29-424d-b5e1-924e0cdcd6dc,2024-04-20 08:31:24.554386
dc9690fd-c8d0-46a3-844d-28842ee4af4f,2024-04-20 08:31:28.511131
6915145d-8404-412b-9481-1768b7863e3e,2024-04-20 08:31:30.990984
99352c97-a615-425e-8c20-6838d99297da,2024-04-20 08:31:34.131592
50f9355c-6b05-4e04-8e55-fb1af6461cd2,2024-04-20 08:31:36.456427
1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,2024-04-20 08:31:38.796791
5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,2024-04-20 08:31:43.338759
ce506c75-9d99-4d9d-b925-4f95384da3d0,2024-04-20 08:31:46.615596
4341cf2a-0952-459b-b895-9e25b8e230fe,2024-04-20 08:31:49.114917
81c9f456-b5a2-4e28-ad69-eb7d89374d37,2024-04-20 08:31:52.491151
90be5909-0039-4170-a115-3dba964d3c70,2024-04-20 08:31:55.053699
1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,2024-04-20 08:31:57.950125
84aea5bb-fc9f-463e-8ed9-5c36ccb0dc7f,2024-04-20 08:32:01.022644
4b2569be-cd32-40aa-9cc4-9e13e55903de,2024-04-20 08:32:05.582374
e03b3ffe-81f4-4a48-9837-44ea86839840,2024-04-20 08:32:07.510071
2e958eb1-0ca7-444a-a150-6e1f2e74735b,2024-04-20 08:32:09.700792
517fac56-4785-40b1-a43e-561275caae77,2024-04-20 08:32:12.709007
bdb88ca1-5ad1-45a5-b329-a08f104107f5,2024-04-20 08:32:15.571613
f10a183a-3ffd-4760-b446-acde1b8c0d8f,2024-04-20 08:32:18.356538
3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,2024-04-20 08:32:21.058410
411be707-6301-45a6-ae69-0f567f369408,2024-04-20 08:32:24.112211
481bbf37-31d3-4ba1-bce1-3c478bfb86ed,2024-04-20 08:32:33.325428
1d4297fd-0875-41c6-bbdd-6c7d22c2411f,2024-04-20 08:33:01.151724
0e59353d-8c6d-4a18-876e-5f506a40036e,2024-04-20 08:33:04.038383
f46ebca2-6367-48eb-8d1c-dda7c58b57e9,2024-04-20 08:33:06.505235
59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,2024-04-20 08:33:45.893382
ced89e5e-7db0-4dd4-9508-d7090c818b66,2024-04-20 08:33:47.991159
9de57089-8c87-44d2-bc3d-f64b32e79ff8,2024-04-20 08:33:52.177239
7970eab7-e0ca-4d42-8975-29de1aa9cf5b,2024-04-20 08:34:07.010776
f922a5d4-3651-46f7-aa98-307c045dd4b5,2024-04-20 08:34:08.393870
a31b934a-63b0-4c08-a50e-f9ad0feaabd8,2024-04-20 08:34:11.597247
c813c2bc-7886-4013-a340-6b71b8d13003,2024-04-20 08:34:16.290134
6befa7f3-dd1e-4c19-8702-3214ded09b79,2024-04-20 08:34:19.675472
f89e8057-94eb-42d4-9ea6-c5f00419c387,2024-04-20 08:34:23.138471
b87444fd-94e3-454b-a381-e8b7a145359c,2024-04-20 08:34:27.893331
9207b26d-79dc-41fc-b62c-67a6821132b9,2024-04-20 08:34:30.463908
25e69851-885b-4cd1-8c32-e29e604714ea,2024-04-20 08:34:33.194809
0fa19346-050f-48ac-9f1b-8b214d0ee662,2024-04-20 08:34:36.330520
c968fef9-5411-49d5-b6e1-d9a52add4ab8,2024-04-20 08:34:54.612031
272f295e-c673-4c17-8172-b9342b9d1192,2024-04-20 08:34:58.319268
ce8c745e-28c5-4beb-b018-b808f27da611,2024-04-20 08:35:00.714696
d6a7c304-337f-41ab-8d21-318c2955ba0b,2024-04-20 08:35:45.482788
72ed9663-95da-45bc-b373-1e35fefcb456,2024-04-20 08:35:47.919937
480db091-c8c1-4b44-9e50-e6d6740e7ed6,2024-04-20 08:35:50.645223
aad41422-3ccd-4920-a077-ea696e7cd61f,2024-04-20 08:35:53.279879
1fcf9cd7-6858-400d-b8c4-446dd76036e4,2024-04-20 08:35:55.502758
f90e665a-2d98-4ab1-a6de-5ce1a5403861,2024-04-20 08:35:58.181360
5f47549a-4365-484f-9f7f-5a471b91c981,2024-04-20 08:36:00.107452
337efdeb-7299-4e86-9db0-3b7bad905ca4,2024-04-20 08:36:20.666859
3224a678-3fef-47ae-94e5-3250cec710f9,2024-04-20 08:36:24.240492
87176cb2-0b72-4207-9738-d14f9e7b35fc,2024-04-20 08:36:33.109745
faac7a28-16cd-48ae-833d-09ea4ae49833,2024-04-20 08:37:24.589450
847f245a-2b6b-445c-8129-81908932d218,2024-04-20 08:37:26.753545
6684cbfe-6431-444c-981a-2eec06d14ef4,2024-04-20 08:37:30.781604
b96aa614-3d26-477b-920c-9aa2b7cae661,2024-04-20 08:37:33.714703
1bedb648-5a50-4680-a09b-27240759f9a0,2024-04-20 08:37:37.208246
ce9c3ed2-1b0f-415d-9502-504ae224491a,2024-04-20 08:37:40.219451
9028f311-aa0f-442f-8a0e-67f7e55d8ecc,2024-04-20 08:37:42.475715
d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,2024-04-20 08:38:30.507161
a2224154-cc34-4297-b74a-0266bb05a915,2024-04-20 08:38:33.641650
3cc21efc-4aba-47e5-9cf8-7915e25cabf2,2024-04-20 08:38:35.707534
48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,2024-04-20 08:38:37.890429
22a46d0d-eb76-4293-b4a0-6b8b7dd4f6d9,2024-04-20 08:38:41.057100
7474c4b5-d72d-4213-ad48-c8376a66cf35,2024-04-20 08:38:51.912724
3742a754-b69d-4b3c-8187-3636ff10037b,2024-04-20 08:38:55.450917
6f16696b-22a0-4f3c-b2ad-f6b9e0256775,2024-04-20 08:38:57.826442
7a92cb13-de00-4cf9-8f2e-fe1de7629692,2024-04-20 08:38:59.135182
5f1a2ecf-943d-446b-b94d-d7d1ad64213d,2024-04-20 08:39:00.873047
7eecd605-6ca1-4343-bf40-56ab7ea20dc9,2024-04-20 08:39:04.985933
6e009a96-2b8b-4048-8b0c-20a7924a4b4f,2024-04-20 08:39:08.013977
7593a65e-fb7f-4a7a-b523-6d13ec355668,2024-04-20 08:39:19.577075
797d702f-b117-4b78-9623-a52e043e30e7,2024-04-20 08:39:21.814509
3bd6dcac-904c-4614-be50-9c3949cb3405,2024-04-20 08:39:24.695869
8ce55900-508f-44eb-b01a-e217d46bfd5a,2024-04-20 08:39:31.295424
12584309-4699-485d-9f5b-a57ebfc4283a,2024-04-20 08:39:33.971903
2e333d17-d22d-42c6-b7e2-57bd681b1415,2024-04-20 08:39:36.591770
7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,2024-04-20 08:39:42.827354
0cb94071-a8ec-4885-8316-e0e4fbebec32,2024-04-20 08:39:45.953953
64d93c1a-1a53-4f12-8590-58cb738cd3b1,2024-04-20 08:39:48.070835
d812e8d2-e25b-4135-90b8-8893b29bb4d4,2024-04-20 08:39:50.983642
e544ac1c-af6a-41b3-a16c-61ab3c1863cb,2024-04-20 08:39:54.209416
f7913f48-8bed-4c54-95d8-968fc64606e3,2024-04-20 08:39:58.031000
dda733a2-2add-44a5-b888-81943923c2c6,2024-04-20 08:40:03.397713
6e9afd62-0755-4cf4-a956-c5d3e22b6038,2024-04-20 08:40:05.977667
31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,2024-04-20 08:40:29.356435
9af32f95-5e33-4ee7-8f46-e5399bc10479,2024-04-20 08:40:31.388188
32a58b0b-bb40-4c59-98c7-661fe7748d67,2024-04-20 08:40:33.868811
5b4b687b-64db-4ee8-9fd6-42931ca7576c,2024-04-20 08:40:38.529803
8c7a8814-d01f-40fa-817a-32358419b0a1,2024-04-20 08:40:40.600375
e81fe35d-eabc-4bef-a19d-b7cf24d01366,2024-04-20 08:40:43.797117
1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,2024-04-20 08:40:46.903387
77fcbaa7-bf8a-4674-a82b-ab415827aba9,2024-04-20 08:41:00.801154
0d9ff778-c1fe-4966-baa9-e35783893f39,2024-04-20 08:41:07.541195
636b1c8b-4934-4842-9642-5283b06d7e9f,2024-04-20 08:41:10.240655
b349e5e0-8128-432e-a8a4-03b754f07f36,2024-04-20 08:41:20.274273
d34cacdd-075a-4a62-9809-cee28c53cb6a,2024-04-20 08:41:53.477182
dcc34e5b-536f-40be-a5f1-2d95a505e183,2024-04-20 08:41:55.921311
5931fa6a-af6b-43b8-babb-28349854d406,2024-04-20 08:42:44.990472
301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,2024-04-20 08:43:07.526830
b10aa190-3d2a-4137-b674-8cb64824d72c,2024-04-20 08:43:10.810707
0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,2024-04-20 08:43:13.021952
7889a31f-7351-4b4d-b872-e04e5e35b9dd,2024-04-20 08:43:34.057421
81fd94c1-4f86-4441-a38e-7b770ce28aae,2024-04-20 08:43:40.512526
ef301f17-11a3-401c-b25b-8fea5eb1256f,2024-04-20 08:43:43.773252
c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,2024-04-20 08:43:52.393502
875b75ef-6331-423d-a96e-d364deafc0fa,2024-04-20 08:43:54.874019
cf51b9c2-7ff5-40f3-a752-0a9480fdd894,2024-04-20 08:43:57.811767
0492584f-5dda-4ad6-ab2f-79c8d43a8753,2024-04-20 08:44:45.283236
e3aca4f2-7e1e-4499-bf8f-55355b2849da,2024-04-20 08:44:47.272856
69d49e69-778f-4ede-a824-cf62e3692a96,2024-04-20 08:44:49.284322
b455da87-de96-42b3-b126-1f350de41e8c,2024-04-20 08:44:51.517095
e524b348-0e44-4867-a0d4-81ea6e6b81c9,2024-04-20 08:44:58.312750
40b8a933-6b6f-4501-85be-f3aab0f3cac8,2024-04-20 08:45:04.711660
b542ca89-e19f-4f62-a46d-8034f956b019,2024-04-20 08:45:07.420365
a5e1de79-b29f-4942-b74d-3cf6bf77682f,2024-04-20 08:46:09.833691
61ed2314-8e12-4316-8099-8d99363ac48e,2024-04-20 08:46:25.525638
9ca4c190-fa93-4330-aead-3abdc78faee3,2024-04-20 08:47:20.441772
90756b5d-7ed2-4b15-9182-6ce392c05013,2024-04-20 08:47:48.069081
60fea3c0-9066-49ea-beb2-b055ab2b4ff9,2024-04-20 08:47:51.232239
ad676f50-c399-42bd-9e8a-b2feda1a7238,2024-04-20 08:47:54.721993
67054eb5-41f1-4d11-aed8-465e8a5bafab,2024-04-20 08:47:57.143154
b177b688-d7be-49cf-8b0b-84047bbfd3e9,2024-04-20 08:49:08.670580
aa4ece23-0bde-4b26-840c-9365c7b6ae27,2024-04-20 08:50:28.329281
897eb4f1-64df-488f-824c-68b83e97d48a,2024-04-20 08:50:32.345100
12e832b1-ba8d-48d4-acb1-67c2ed2504e4,2024-04-20 08:50:34.326309
a1a61fdd-d404-4f70-a763-12c20c0264c2,2024-04-20 08:50:57.346747
f56e3af2-356e-4916-878c-340eae3cef12,2024-04-20 08:51:37.335780
226c662f-b1b3-40bc-9bfc-4f49a80b9041,2024-04-20 08:51:43.451101
3a90e6b3-bc9f-49a7-997f-e954943de83e,2024-04-20 08:51:59.272365
2b023cf1-bd37-42b6-b182-a63f314c0031,2024-04-20 08:52:04.451052
332a0b3d-cc6a-4a02-a2e9-7ac0840a6069,2024-04-20 08:52:31.372937
f66d1720-f703-4a91-83ac-954cba259df6,2024-04-20 08:53:32.757415
71d0528a-188d-4aba-b7de-79ce11aba729,2024-04-20 08:53:55.871372
cdd098ee-4295-4839-b1a3-4d44840feacd,2024-04-20 08:54:06.246079
72f607f4-67b9-459a-9712-76fa6ca47874,2024-04-20 08:54:08.576509
3179b05a-487a-4208-9d7a-115c9532149b,2024-04-20 08:54:12.074189
a64047ca-5098-4c23-a971-49fba9b3e4fe,2024-04-20 08:54:15.020028
fac56dec-f876-400b-921f-94012ed87d73,2024-04-20 08:54:20.105553
c50ac909-8d9c-4713-b3d2-6add8d3e4acc,2024-04-20 08:54:36.871055
9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,2024-04-20 08:56:07.819933
49e1e7be-1021-43ae-9d66-985e4ab757b1,2024-04-20 08:56:18.841859
979ad268-eca3-4d3f-854e-d244f73b1748,2024-04-20 08:56:26.542398
4af43656-b123-4a72-892b-7993a6355ed3,2024-04-20 08:56:29.624151
3bd6dcac-904c-4614-be50-9c3949cb3405,2024-04-20 12:30:03.871329
